,INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location,new_date,year,date,first_or_second_half_of_year,crime
269490,I162016476,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,465,,2016-03-01 00:00:00,2016,3,Tuesday,0,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)",03,2016,2016.03,2016.1,Heroin
269519,I162016445,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B2,263,,2016-03-01 17:03:00,2016,3,Tuesday,17,Part Two,WINTHROP ST,42.32246879,-71.07454158,"(42.32246879, -71.07454158)",03,2016,2016.03,2016.1,Heroin
269522,I162016442,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",C11,361,,2016-03-01 17:03:00,2016,3,Tuesday,17,Part Two,CLEMENTINE PARK,42.2926877,-71.06556673,"(42.29268770, -71.06556673)",03,2016,2016.03,2016.1,Heroin
269526,I162016436,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",B2,282,,2016-03-01 16:44:00,2016,3,Tuesday,16,Part Two,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)",03,2016,2016.03,2016.1,Heroin
269579,I162016386,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",B2,329,,2016-03-01 13:09:00,2016,3,Tuesday,13,Part Two,DEVON ST,42.30812619,-71.07692974,"(42.30812619, -71.07692974)",03,2016,2016.03,2016.1,Heroin
269704,I162016257,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,C6,216,,2016-03-01 00:29:00,2016,3,Tuesday,0,Part Two,W NINTH ST,42.33493412,-71.0546559,"(42.33493412, -71.05465590)",03,2016,2016.03,2016.1,Heroin
269812,I162016139,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,D14,759,,2016-02-29 16:31:00,2016,2,Monday,16,Part Two,ADAIR RD,42.35224523,-71.16671139,"(42.35224523, -71.16671139)",02,2016,2016.02,2016.1,Heroin
269858,I162016096,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C11,356,,2016-02-29 14:54:00,2016,2,Monday,14,Part Two,GENEVA AVE,42.29848866,-71.06313294,"(42.29848866, -71.06313294)",02,2016,2016.02,2016.1,Heroin
269877,I162016080,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C6,186,,2016-02-29 14:20:00,2016,2,Monday,14,Part Two,ALLSTATE RD,42.32696647,-71.06198607,"(42.32696647, -71.06198607)",02,2016,2016.02,2016.1,Heroin
269996,I162015946,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",C11, ,,2016-02-29 01:34:00,2016,2,Monday,1,Part Two,,42.29722832,-71.06103916,"(42.29722832, -71.06103916)",02,2016,2016.02,2016.1,Heroin
270043,I162015892,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,E13, ,,2016-02-28 19:27:00,2016,2,Sunday,19,Part Two,,,,"(0.00000000, 0.00000000)",02,2016,2016.02,2016.1,Heroin
270051,I162015884,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,A1, ,,2016-02-28 18:10:00,2016,2,Sunday,18,Part Two,,,,"(0.00000000, 0.00000000)",02,2016,2016.02,2016.1,Heroin
270076,I162015860,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C6,200,,2016-02-28 16:52:00,2016,2,Sunday,16,Part Two,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)",02,2016,2016.02,2016.1,Heroin
270262,I162015648,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,A15,39,,2016-02-27 20:34:00,2016,2,Saturday,20,Part Two,CHARLES RIVER AVE,42.37056285,-71.06077324,"(42.37056285, -71.06077324)",02,2016,2016.02,2016.1,Heroin
270301,I162015608,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C11,235,,2016-02-27 16:17:00,2016,2,Saturday,16,Part Two,BUTTONWOOD ST,42.32108023,-71.05588146,"(42.32108023, -71.05588146)",02,2016,2016.02,2016.1,Heroin
270462,I162015442,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",A1,123,,2016-02-27 00:22:00,2016,2,Saturday,0,Part Two,WASHINGTON ST,,,"(0.00000000, 0.00000000)",02,2016,2016.02,2016.1,Heroin
270597,I162015303,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",A1,173,,2016-02-26 17:13:00,2016,2,Friday,17,Part Two,ATLANTIC AVE,42.35218278,-71.0556788,"(42.35218278, -71.05567880)",02,2016,2016.02,2016.1,Heroin
270599,I162015302,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,A15,900,,2016-02-26 17:55:00,2016,2,Friday,17,Part Two,DECATUR ST,42.37829205,-71.05387024,"(42.37829205, -71.05387024)",02,2016,2016.02,2016.1,Heroin
270687,I162015194,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B2,298,,2016-02-26 11:30:00,2016,2,Friday,11,Part Two,ROCKLAND ST,42.3226803,-71.0854831,"(42.32268030, -71.08548310)",02,2016,2016.02,2016.1,Heroin
270701,I162015180,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,E18,486,,2016-02-26 10:49:00,2016,2,Friday,10,Part Two,RUSKINDALE RD,42.26637292,-71.10366543,"(42.26637292, -71.10366543)",02,2016,2016.02,2016.1,Heroin
270825,I162015045,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",A1,105,,2016-02-25 19:30:00,2016,2,Thursday,19,Part Two,FRUIT ST,42.36240281,-71.06954652,"(42.36240281, -71.06954652)",02,2016,2016.02,2016.1,Heroin
270826,I162015044,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,B2,616,,2016-02-25 19:00:00,2016,2,Thursday,19,Part Two,HUNTINGTON AVE,42.335926,-71.100323,"(42.33592600, -71.10032300)",02,2016,2016.02,2016.1,Heroin
270868,I162015000,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,C6,914,,2016-02-25 17:25:00,2016,2,Thursday,17,Part Two,HENRY STERLING SQ,42.32648547,-71.05487817,"(42.32648547, -71.05487817)",02,2016,2016.02,2016.1,Heroin
270959,I162014912,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",C11,355,,2016-02-25 13:26:00,2016,2,Thursday,13,Part Two,GENEVA AVE,,,"(0.00000000, 0.00000000)",02,2016,2016.02,2016.1,Heroin
271138,I162014724,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,D4,937,,2016-02-24 19:24:00,2016,2,Wednesday,19,Part Two,CAMDEN ST,42.33744115,-71.08057671,"(42.33744115, -71.08057671)",02,2016,2016.02,2016.1,Heroin
271157,I162014706,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B2,282,,2016-02-24 18:26:00,2016,2,Wednesday,18,Part Two,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)",02,2016,2016.02,2016.1,Heroin
271217,I162014638,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B2,282,,2016-02-24 14:34:00,2016,2,Wednesday,14,Part Two,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)",02,2016,2016.02,2016.1,Heroin
271251,I162014598,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,441,,2016-02-24 12:10:00,2016,2,Wednesday,12,Part Two,NIGHTINGALE ST,42.29540175,-71.08237834,"(42.29540175, -71.08237834)",02,2016,2016.02,2016.1,Heroin
271270,I162014580,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",C11,247,,2016-02-24 11:03:00,2016,2,Wednesday,11,Part Two,PLEASANT ST,42.31462373,-71.06002851,"(42.31462373, -71.06002851)",02,2016,2016.02,2016.1,Heroin
271366,I162014476,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B2,282,,2016-02-23 19:54:00,2016,2,Tuesday,19,Part Two,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)",02,2016,2016.02,2016.1,Heroin
271367,I162014475,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B2,282,,2016-02-23 19:45:00,2016,2,Tuesday,19,Part Two,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)",02,2016,2016.02,2016.1,Heroin
271368,I162014474,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B2,282,,2016-02-23 19:40:00,2016,2,Tuesday,19,Part Two,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)",02,2016,2016.02,2016.1,Heroin
271419,I162014420,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C11,373,,2016-02-23 15:57:00,2016,2,Tuesday,15,Part Two,ASHMONT ST,42.29007936,-71.04842736,"(42.29007936, -71.04842736)",02,2016,2016.02,2016.1,Heroin
271421,I162014419,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",B3, ,,2016-02-23 15:57:00,2016,2,Tuesday,15,Part Two,,,,"(0.00000000, 0.00000000)",02,2016,2016.02,2016.1,Heroin
271436,I162014403,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,E18,495,,2016-02-23 14:59:00,2016,2,Tuesday,14,Part Two,WESTMINSTER ST,42.26400264,-71.11927878,"(42.26400264, -71.11927878)",02,2016,2016.02,2016.1,Heroin
271469,I162014369,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,C11,246,,2016-02-23 13:17:00,2016,2,Tuesday,13,Part Two,ROMSEY ST,42.31619008,-71.05587937,"(42.31619008, -71.05587937)",02,2016,2016.02,2016.1,Heroin
271602,I162014210,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B2,282,,2016-02-22 20:57:00,2016,2,Monday,20,Part Two,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)",02,2016,2016.02,2016.1,Heroin
271603,I162014209,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C6,174,,2016-02-22 20:10:00,2016,2,Monday,20,Part Two,OLD COLONY AVE,42.33714141,-71.05656696,"(42.33714141, -71.05656696)",02,2016,2016.02,2016.1,Heroin
271605,I162014208,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B2,282,,2016-02-22 20:56:00,2016,2,Monday,20,Part Two,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)",02,2016,2016.02,2016.1,Heroin
271628,I162014181,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,429,,2016-02-22 18:50:00,2016,2,Monday,18,Part Two,MORTON ST,42.281641,-71.086942,"(42.28164100, -71.08694200)",02,2016,2016.02,2016.1,Heroin
271660,I162014148,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,A7, ,,2016-02-22 17:26:00,2016,2,Monday,17,Part Two,,,,"(0.00000000, 0.00000000)",02,2016,2016.02,2016.1,Heroin
271662,I162014148,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",A7, ,,2016-02-22 17:26:00,2016,2,Monday,17,Part Two,,,,"(0.00000000, 0.00000000)",02,2016,2016.02,2016.1,Heroin
271897,I162013883,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,A7,29,,2016-02-21 16:55:00,2016,2,Sunday,16,Part Two,MAVERICK SQ,42.36943145,-71.03917179,"(42.36943145, -71.03917179)",02,2016,2016.02,2016.1,Heroin
271968,I162013799,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C6,200,,2016-02-21 13:17:00,2016,2,Sunday,13,Part Two,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)",02,2016,2016.02,2016.1,Heroin
272020,I162013739,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",C11,236,,2016-02-21 05:43:00,2016,2,Sunday,5,Part Two,E COTTAGE ST,42.31853245,-71.05778998,"(42.31853245, -71.05778998)",02,2016,2016.02,2016.1,Heroin
272028,I162013732,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,E13,579,,2016-02-21 04:23:00,2016,2,Sunday,4,Part Two,BUCKLEY AVE,42.32236882,-71.103631,"(42.32236882, -71.10363100)",02,2016,2016.02,2016.1,Heroin
272067,I162013689,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,C6,224,,2016-02-21 01:11:00,2016,2,Sunday,1,Part Two,O ST,42.33783948,-71.02929361,"(42.33783948, -71.02929361)",02,2016,2016.02,2016.1,Heroin
272113,I162013636,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,A1, ,,2016-02-20 19:11:00,2016,2,Saturday,19,Part Two,,,,"(0.00000000, 0.00000000)",02,2016,2016.02,2016.1,Heroin
272145,I162013608,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,A1,113,,2016-02-20 18:20:00,2016,2,Saturday,18,Part Two,SUMMER ST,42.35426247,-71.05883334,"(42.35426247, -71.05883334)",02,2016,2016.02,2016.1,Heroin
272148,I162013605,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C11,355,,2016-02-20 18:40:00,2016,2,Saturday,18,Part Two,GIBSON ST,42.29755533,-71.0597091,"(42.29755533, -71.05970910)",02,2016,2016.02,2016.1,Heroin
272177,I162013574,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,E18,527,,2016-02-20 15:46:00,2016,2,Saturday,15,Part Two,HYDE PARK AVE,42.23850959,-71.13277923,"(42.23850959, -71.13277923)",02,2016,2016.02,2016.1,Heroin
272210,I162013539,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,454,,2016-02-20 14:09:00,2016,2,Saturday,14,Part Two,HARVARD AVE,42.3001358,-71.07563344,"(42.30013580, -71.07563344)",02,2016,2016.02,2016.1,Heroin
272217,I162013535,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",E5,560,,2016-02-20 13:36:00,2016,2,Saturday,13,Part Two,FLORENCE ST,42.28489957,-71.12712145,"(42.28489957, -71.12712145)",02,2016,2016.02,2016.1,Heroin
272347,I162013403,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,E13,567,,2016-02-20 00:08:00,2016,2,Saturday,0,Part Two,GLEN RD,42.30857205,-71.10139889,"(42.30857205, -71.10139889)",02,2016,2016.02,2016.1,Heroin
272425,I162013331,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,D4,273,,2016-02-19 17:31:00,2016,2,Friday,17,Part Two,TREMONT ST,42.33865454,-71.08145687,"(42.33865454, -71.08145687)",02,2016,2016.02,2016.1,Heroin
272463,I162013288,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C11,817,,2016-02-19 15:06:00,2016,2,Friday,15,Part Two,DORCHESTER AVE,42.28831574,-71.0635873,"(42.28831574, -71.06358730)",02,2016,2016.02,2016.1,Heroin
272475,I162013276,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",C11,450,,2016-02-19 14:52:00,2016,2,Friday,14,Part Two,WASHINGTON ST,42.293926,-71.07191549,"(42.29392600, -71.07191549)",02,2016,2016.02,2016.1,Heroin
272605,I162013133,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,C6,216,,2016-02-19 00:13:00,2016,2,Friday,0,Part Two,W NINTH ST,42.33493412,-71.0546559,"(42.33493412, -71.05465590)",02,2016,2016.02,2016.1,Heroin
272655,I162013079,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B2,911,,2016-02-18 20:01:00,2016,2,Thursday,20,Part Two,ANNUNCIATION RD,42.33506218,-71.09316781,"(42.33506218, -71.09316781)",02,2016,2016.02,2016.1,Heroin
272689,I162013044,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C6,200,,2016-02-18 18:17:00,2016,2,Thursday,18,Part Two,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)",02,2016,2016.02,2016.1,Heroin
272690,I162013043,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,465,,2016-02-18 18:16:27,2016,2,Thursday,18,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)",02,2016,2016.02,2016.1,Heroin
272717,I162013016,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C6,200,,2016-02-18 16:12:00,2016,2,Thursday,16,Part Two,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)",02,2016,2016.02,2016.1,Heroin
272795,I162012930,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",B2,258,,2016-02-18 10:09:00,2016,2,Thursday,10,Part Two,COLUMBIA RD,42.31635508,-71.06593853,"(42.31635508, -71.06593853)",02,2016,2016.02,2016.1,Heroin
272839,I162012884,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C11, ,,2016-02-18 04:35:00,2016,2,Thursday,4,Part Two,NORTON ST,,,"(0.00000000, 0.00000000)",02,2016,2016.02,2016.1,Heroin
272885,I162012828,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C11,355,,2016-02-17 21:03:00,2016,2,Wednesday,21,Part Two,GIBSON ST,42.29755533,-71.0597091,"(42.29755533, -71.05970910)",02,2016,2016.02,2016.1,Heroin
272899,I162012816,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",A7, ,,2016-02-17 20:01:00,2016,2,Wednesday,20,Part Two,,,,"(0.00000000, 0.00000000)",02,2016,2016.02,2016.1,Heroin
272902,I162012815,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,C11,919,,2016-02-17 18:48:00,2016,2,Wednesday,18,Part Two,ASHMONT ST,42.28741228,-71.05793993,"(42.28741228, -71.05793993)",02,2016,2016.02,2016.1,Heroin
272916,I162012798,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,465,,2016-02-17 00:00:00,2016,2,Wednesday,0,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)",02,2016,2016.02,2016.1,Heroin
272920,I162012793,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",B3,457,,2016-02-17 19:05:00,2016,2,Wednesday,19,Part Two,BLUE HILL AVE,42.30082268,-71.08589873,"(42.30082268, -71.08589873)",02,2016,2016.02,2016.1,Heroin
272933,I162012779,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",C11, ,,2016-02-17 17:20:00,2016,2,Wednesday,17,Part Two,,,,"(0.00000000, 0.00000000)",02,2016,2016.02,2016.1,Heroin
272942,I162012773,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B2,282,,2016-02-17 10:00:00,2016,2,Wednesday,10,Part Two,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)",02,2016,2016.02,2016.1,Heroin
272954,I162012759,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,C6,189,,2016-02-17 16:58:00,2016,2,Wednesday,16,Part Two,DORCHESTER AVE,42.32446169,-71.05684445,"(42.32446169, -71.05684445)",02,2016,2016.02,2016.1,Heroin
273119,I162012595,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,C6,216,,2016-02-17 01:06:00,2016,2,Wednesday,1,Part Two,W NINTH ST,42.33316115,-71.05246437,"(42.33316115, -71.05246437)",02,2016,2016.02,2016.1,Heroin
273199,I162012516,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",D14, ,,2016-02-16 18:18:00,2016,2,Tuesday,18,Part Two,,,,"(0.00000000, 0.00000000)",02,2016,2016.02,2016.1,Heroin
273246,I162012464,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,431,,2016-02-16 16:23:00,2016,2,Tuesday,16,Part Two,ARBUTUS ST,42.28783269,-71.09016904,"(42.28783269, -71.09016904)",02,2016,2016.02,2016.1,Heroin
273279,I162012429,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,B2, ,,2016-02-16 14:04:00,2016,2,Tuesday,14,Part Two,,,,"(0.00000000, 0.00000000)",02,2016,2016.02,2016.1,Heroin
273300,I162012400,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,C11,378,,2016-02-16 12:26:00,2016,2,Tuesday,12,Part Two,PIERCE AVE,42.28789854,-71.050054,"(42.28789854, -71.05005400)",02,2016,2016.02,2016.1,Heroin
273417,I162012260,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,B2,909,,2016-02-15 20:25:00,2016,2,Monday,20,Part Two,CABOT ST,42.333382,-71.08745421,"(42.33338200, -71.08745421)",02,2016,2016.02,2016.1,Heroin
273426,I162012252,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,D4,903,,2016-02-15 19:33:00,2016,2,Monday,19,Part Two,SHAWMUT AVE,42.33543394,-71.08076738,"(42.33543394, -71.08076738)",02,2016,2016.02,2016.1,Heroin
273454,I162012221,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,E18,494,,2016-02-15 17:09:00,2016,2,Monday,17,Part Two,ELM ST,42.2595176,-71.11893273,"(42.25951760, -71.11893273)",02,2016,2016.02,2016.1,Heroin
273601,I162012077,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C6,914,,2016-02-15 18:00:00,2016,2,Monday,18,Part Two,OLD COLONY AVE,42.32557398,-71.0524813,"(42.32557398, -71.05248130)",02,2016,2016.02,2016.1,Heroin
273637,I162012037,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,A7,12,,2016-02-14 22:01:00,2016,2,Sunday,22,Part Two,WILLIAM F MCCLELLAN HWY,42.38831841,-71.01600449,"(42.38831841, -71.01600449)",02,2016,2016.02,2016.1,Heroin
273669,I162011998,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",B2,901,,2016-02-14 18:53:00,2016,2,Sunday,18,Part Two,HORADAN WAY,42.33371742,-71.09665806,"(42.33371742, -71.09665806)",02,2016,2016.02,2016.1,Heroin
273695,I162011973,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,D4,155,,2016-02-14 17:25:00,2016,2,Sunday,17,Part Two,TREMONT ST,42.33952756,-71.07999981,"(42.33952756, -71.07999981)",02,2016,2016.02,2016.1,Heroin
273724,I162011938,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",C11,462,,2016-02-14 14:27:00,2016,2,Sunday,14,Part Two,GENEVA AVE,42.30461251,-71.07296566,"(42.30461251, -71.07296566)",02,2016,2016.02,2016.1,Heroin
273800,I162011858,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",E18,516,,2016-02-14 01:57:00,2016,2,Sunday,1,Part Two,NEPONSET AVE,42.24798117,-71.11830421,"(42.24798117, -71.11830421)",02,2016,2016.02,2016.1,Heroin
273888,I162011753,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,430,,2016-02-13 00:00:00,2016,2,Saturday,0,Part Two,BLUE HILL AVE,42.28689263,-71.09047753,"(42.28689263, -71.09047753)",02,2016,2016.02,2016.1,Heroin
273928,I162011704,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,A1,123,,2016-02-13 11:07:00,2016,2,Saturday,11,Part Two,WASHINGTON ST,,,"(0.00000000, 0.00000000)",02,2016,2016.02,2016.1,Heroin
274074,I162011557,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,B3,432,,2016-02-12 18:00:00,2016,2,Friday,18,Part Two,BOYDEN ST,42.28848549,-71.08147836,"(42.28848549, -71.08147836)",02,2016,2016.02,2016.1,Heroin
274077,I162011554,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",A7,28,,2016-02-12 16:55:00,2016,2,Friday,16,Part Two,PARIS ST,42.37081805,-71.03929078,"(42.37081805, -71.03929078)",02,2016,2016.02,2016.1,Heroin
274081,I162011549,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",D4,164,,2016-02-12 18:35:00,2016,2,Friday,18,Part Two,FAY ST,42.34339173,-71.06538128,"(42.34339173, -71.06538128)",02,2016,2016.02,2016.1,Heroin
274093,I162011537,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,465,,2016-02-12 00:00:00,2016,2,Friday,0,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)",02,2016,2016.02,2016.1,Heroin
274120,I162011508,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C6,200,,2016-02-12 16:00:00,2016,2,Friday,16,Part Two,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)",02,2016,2016.02,2016.1,Heroin
274122,I162011505,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,C6,216,,2016-02-12 15:41:00,2016,2,Friday,15,Part Two,ALBANY ST,42.33428841,-71.07239518,"(42.33428841, -71.07239518)",02,2016,2016.02,2016.1,Heroin
274238,I162011385,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,B2,909,,2016-02-12 00:11:00,2016,2,Friday,0,Part Two,CABOT ST,42.333382,-71.08745421,"(42.33338200, -71.08745421)",02,2016,2016.02,2016.1,Heroin
274262,I162011359,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,A7,5,,2016-02-11 21:54:00,2016,2,Thursday,21,Part Two,SARATOGA ST,42.38490217,-71.00186562,"(42.38490217, -71.00186562)",02,2016,2016.02,2016.1,Heroin
274276,I162011344,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",B2, ,,2016-02-11 21:13:00,2016,2,Thursday,21,Part Two,,,,"(0.00000000, 0.00000000)",02,2016,2016.02,2016.1,Heroin
274279,I162011342,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,C11,334,,2016-02-11 21:18:00,2016,2,Thursday,21,Part Two,FERNALD TER,42.31012879,-71.0667901,"(42.31012879, -71.06679010)",02,2016,2016.02,2016.1,Heroin
274400,I162011210,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B2,289,,2016-02-11 13:14:00,2016,2,Thursday,13,Part Two,SCHROEDER PLZ,42.33367922,-71.09187755,"(42.33367922, -71.09187755)",02,2016,2016.02,2016.1,Heroin
274564,I162011029,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",A1,113,,2016-02-10 19:28:00,2016,2,Wednesday,19,Part Two,EDINBORO ST,42.35207238,-71.05975342,"(42.35207238, -71.05975342)",02,2016,2016.02,2016.1,Heroin
